id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
PLIN4	14700.4793607666	125142.227501539	3447.17229141821	0.0275460359004382	-5.18201147164124	3.31745028021218e-48	2.64199994289635e-45
SPTBN1	22682.8574507452	72563.8518352392	17600.3034692774	0.242549189770686	-2.04365073463217	6.50459705091939e-47	5.04740052697368e-44
KCNIP2	986.908864050453	8344.47034134191	237.220453830494	0.0284284614992526	-5.13652016488724	7.28649846740134e-47	5.51278257797417e-44
RBP4	1810.57144358923	14656.1303572148	501.691229667057	0.0342308110967428	-4.86856071246101	3.33957702349179e-46	2.46501510882761e-43
AQP7	965.183029496909	8168.9977598906	231.160428473926	0.0282972814130165	-5.14319273319656	3.7259418027041e-46	2.68471849464844e-43
GPX3	8849.25070693627	54161.6532612642	4232.20698408771	0.0781402843017449	-3.67778968521332	4.98164707463726e-46	3.50603687022669e-43
CNN1	2228.55297885202	11403.7897250349	1293.6550957874	0.113440805818037	-3.13998840908766	6.44624682381843e-46	4.43369926430039e-43
FMO2	2128.88342592787	11246.9666334796	1199.80912254343	0.106678463771012	-3.22865914034427	1.15216556529716e-45	7.74844144501957e-43
MYLK	9811.06380196097	33869.774547041	7359.63520485182	0.217292122645522	-2.20229222053492	1.91527755320998e-45	1.26004444766943e-42
LPL	8274.95097169816	65192.646036699	2475.40224099925	0.0379705747732001	-4.71897435209849	1.95882759147509e-45	1.26127658299597e-42
LIPE	3640.41768853533	27733.3979931286	1185.49724271113	0.0427461951472682	-4.54806017881618	4.51753461506933e-45	2.84821145949673e-42
ABCA8	1048.71945737523	6828.0214634588	459.845582995204	0.0673468274017792	-3.89224620547583	9.51531038728553e-45	5.87677220919228e-42
COL17A1	3705.02426323507	16781.41824406	2372.62343380926	0.14138396405495	-2.82230959772696	2.99950342388255e-44	1.81547944233915e-41
PI16	1125.49726326675	6903.90629239869	536.714377521119	0.0777406811144076	-3.6851864420658	6.0084700824995e-43	3.56537902169965e-40
FOS	20943.4897362413	85373.9270129486	14378.440671978	0.168417234336629	-2.56988831622314	1.60875348865005e-42	9.36263592827238e-40
CLEC3B	884.556265947972	5778.64961458083	385.87948651108	0.0667767579362174	-3.90451013864508	1.66952459384713e-42	9.53298543086711e-40
SLC19A3	1081.07897543205	8975.1318316051	276.725528409907	0.0308324750657638	-5.01940548385936	2.20027466781238e-42	1.23309096800011e-39
DDR2	4478.26104344543	19085.7602697053	2989.85039189686	0.156653460467206	-2.67435145576419	2.88400626683353e-42	1.58688512096697e-39
FOSB	6973.1380498961	39154.7873102455	3694.03402246645	0.094344377181685	-3.40591965238173	2.96841093988807e-42	1.60416107631844e-39
G0S2	1941.70945277331	13228.4230473402	791.665596879654	0.0598458027874178	-4.06260612071979	3.57339507240716e-42	1.89722201888172e-39
GYG2	2261.94788049887	15668.2252955889	895.934041089334	0.0571815903963014	-4.12830544345124	6.91217677258866e-42	3.60660699429053e-39
LRRC15	7998.15444770507	622.345749178069	8749.70213294722	14.0592301698902	3.81344569495299	1.07820297691096e-41	5.53045028648413e-39
TIMP4	802.284410964028	6079.20389430587	264.600099316032	0.0435254523316567	-4.52199689883121	1.22436722481994e-41	6.17550422078763e-39
CAV2	2748.84861676543	12862.1826307598	1718.36462796348	0.133598214027378	-2.90402737323608	2.02938534729663e-41	1.00680801254488e-38
CX3CL1	5712.51400971652	21338.4724103581	4120.32888864123	0.193093901447282	-2.37262549502502	2.48035041368992e-41	1.21069104144352e-38
VWF	13588.7580189362	44384.8119491997	10450.8372848336	0.235459762605169	-2.08644755415659	3.71049717751294e-41	1.78239327115991e-38
ACACB	3732.30387436811	22742.3672102186	1795.3001259902	0.0789407764545962	-3.66308548025125	6.65100115527849e-41	3.14498824940927e-38
MYH11	7462.40515424284	39094.8663377507	4239.25987585115	0.108435205769143	-3.20509486086672	1.09136712950521e-40	5.08123745234097e-38
PPP1R1A	1556.8406284982	10126.2441103359	683.673276426375	0.0675149906497462	-3.88864832413112	1.68445516439097e-40	7.72373736969149e-38
GLYAT	166.799108299496	1552.71472132502	25.5831801913946	0.0164764201949235	-5.92345336521713	3.23956294781105e-40	1.46326706700904e-37
FZD4	4132.71560492128	17654.2586904907	2754.95693163963	0.156050558674749	-2.67991457264564	3.3646054914755e-40	1.49739788218416e-37
DPT	4363.97500879937	25408.6605514924	2219.65628352948	0.0873582564114779	-3.51691212806386	3.44602452124132e-40	1.5114063780627e-37
NPR1	1184.82166308819	7097.00306163729	582.408229331606	0.0820639676034244	-3.60710728288268	5.44071724159187e-40	2.35217751260421e-37
TMEM132C	427.304237441651	3363.40510555485	128.134356380523	0.0380966170768136	-4.71419329555193	6.44420747950757e-40	2.74677536552588e-37
ADIPOQ	7190.06762760286	61487.1924412962	1657.53822819137	0.0269574550793463	-5.21317188456457	1.59901917393622e-39	6.72098850844885e-37
SFRP1	15063.0783707687	60705.2063980968	10412.437733178	0.171524624509052	-2.54351238667065	2.33973709573902e-39	9.69965256552738e-37
TOP2A	9350.0224707885	900.821264168434	10210.9419805703	11.3351475889019	3.50273127064984	2.52207728434304e-39	1.03142736291991e-36
ADH1B	9588.53337832428	80812.0093359678	2331.31716262209	0.0288486473950905	-5.11535251187941	2.78047959380103e-39	1.12194205262934e-36
GPAM	4846.0534621711	36095.7792110468	1661.90647423336	0.0460415735733653	-4.44091904814438	4.61841534799804e-39	1.83904083784822e-36
MAOA	2815.66655210852	15307.9676621111	1542.7810467611	0.100782878616843	-3.31067752581739	8.33852653130007e-39	3.27725751190564e-36
TGFBR2	8299.78175980538	28818.4447177653	6209.06136823688	0.215454422646524	-2.21454538184301	8.84300131222625e-39	3.43097113733209e-36
CAVIN1	19191.3934970408	56473.0305308446	15392.6333664548	0.272566094324398	-1.87532198466035	1.50633306123664e-38	5.77039967496259e-36
ACVR1C	570.271255198204	4877.62470178364	131.3795153748	0.0269351422889829	-5.21436650332176	3.01338896914965e-38	1.1399273796672e-35
AQP1	9839.48471013049	32449.3098915371	7535.68827595651	0.232229538968465	-2.10637660410981	3.79475249459527e-38	1.41778512029551e-35
MFAP4	4599.70694450555	18039.1621937205	3230.31249620863	0.179072201996893	-2.48138669477071	4.0849225423504e-38	1.50758549877012e-35
NDRG2	6936.20308153896	23911.4272853043	5206.53641334646	0.217742602782492	-2.19930438690266	2.46337891582851e-37	8.98183567827931e-35
ZFP36	12057.6642363839	41772.4307651443	9029.91976591509	0.216169363393854	-2.20976602330268	2.68356708070067e-37	9.66818935276719e-35
PALMD	2435.86279362994	11343.6842851408	1528.21281298005	0.13471926532563	-2.89197191890278	3.17435416009526e-37	1.13018211702309e-34
GHR	1879.20097234097	9616.36967345023	1090.83301632172	0.113435012729741	-3.14006208516131	3.87009579966116e-37	1.36186871145518e-34
TRHDE-AS1	195.862112365665	1738.11237899957	38.7166839349783	0.0222751327260341	-5.48842216172581	5.5618722190811e-37	1.93470044788565e-34
ENPP2	2854.27611906209	12416.926931534	1879.90322293105	0.1513984283951	-2.72357786551063	5.64619527966528e-37	1.94171372441489e-34
AKR1C1	1100.71186835273	6313.68372983937	569.543409968605	0.0902077827048673	-3.47060428195537	9.51941584534826e-37	3.23692226660421e-34
BGN	43627.0494479217	9371.44484848881	47117.4762466015	5.02777074489206	2.329918867589	1.13479206333443e-36	3.81580135696553e-34
KLB	367.869474159969	2896.57665395484	110.210401737227	0.0380485016982899	-4.71601654642716	1.51301233794491e-36	5.03168048167329e-34
PDK4	5937.87607099198	35488.2016161911	2926.88708396989	0.0824749339407083	-3.59990047252803	1.96631760846091e-36	6.46811628096223e-34
POSTN	67000.3480675358	16387.6870543596	72157.4541942165	4.40315060660258	2.13853619146597	2.19554737582118e-36	7.14450002521252e-34
MCAM	8728.15030663273	29875.6619256415	6573.35426249567	0.220023719603479	-2.18426903336608	2.59766198795221e-36	8.36308986610614e-34
DUSP1	11727.3412149301	36826.7393096736	9169.87323954143	0.249000411424769	-2.00577996881897	2.79817742945641e-36	8.91381511027783e-34
ALDH2	7450.49222398193	26806.0857020928	5478.28116624837	0.204367068998092	-2.29076535076783	2.84789181273429e-36	8.97768228424768e-34
TGFBR3	4386.08601028504	17099.7794006909	3090.64204895425	0.180741632773893	-2.46799923407346	3.9830807930649e-36	1.24268014474766e-33
AHNAK	99618.1269542096	242863.328643722	85022.3579813377	0.350083145348241	-1.51423048958437	5.89888827322485e-36	1.82161281441432e-33
ACSL1	10367.756757272	46432.0438299758	6693.03679404788	0.144146934788319	-2.79438793590893	6.50886114613223e-36	1.98967338247879e-33
AKAP12	3080.04708537505	13247.6299515273	2044.03548584827	0.154294428009187	-2.69624213167387	5.61727789053302e-35	1.69995680801201e-32
CCDC69	2147.64345537516	10283.0783489899	1318.69472410513	0.128239295603019	-2.96308968874282	1.02292229121407e-34	3.06501953455558e-32
CCDC80	16066.4525005032	46964.2754047607	12918.1621594923	0.275063589252839	-1.86216291517849	2.33603132000331e-34	6.93091331737844e-32
MUC1	32528.5915385043	6107.82779666892	35220.6982137319	5.76648513779982	2.52769221672449	3.02202995474845e-34	8.87919344859731e-32
SEMA3G	2261.59274342446	10388.8040482431	1433.48194320398	0.13798334597007	-2.85743394481359	4.9665774797612e-34	1.43960768964341e-31
PRKAR2B	4630.36809461083	18213.0501337224	3246.37975338485	0.178244705282725	-2.48806887250042	4.9948388267045e-34	1.43960768964341e-31
LIFR	3058.58800495342	12340.9176157184	2112.77804461398	0.171201049257712	-2.54623655112576	7.48994067444331e-34	2.13837806255357e-31
SLIT3	4252.80097587132	16217.5015990484	3033.67458234652	0.187061771741989	-2.41841333776949	8.58426668281217e-34	2.42790338899014e-31
COL1A1	394370.062280743	89313.4767452335	425453.375324488	4.76359661306314	2.25205124926975	1.28442708257781e-33	3.59913118519002e-31
MTURN	3567.26549062471	14467.6978038772	2456.58122426084	0.169797659417692	-2.55811152274412	1.441594730601e-33	4.00247535157598e-31
VEGFD	241.109538500129	1961.4871089536	65.81407821046	0.0335531535792605	-4.89740782158032	1.62799985199239e-33	4.47892359280417e-31
PDE3B	911.128452748422	5753.39374832325	417.732620106442	0.0726062978443261	-3.7837614972739	2.0877226732965e-33	5.69195957315064e-31
EMP1	13163.2964188874	38770.9968072124	10554.0356940175	0.272214711076351	-1.87718305955389	2.70564878360964e-33	7.31080795878379e-31
EPAS1	11437.5452486502	35126.8372435589	9023.7580571041	0.256890707083478	-1.96077339260921	3.20072683914604e-33	8.57199967549351e-31
SPARCL1	18936.759000015	51429.7040683955	15625.9359227139	0.303830951504858	-1.71865924904986	6.94169536709776e-33	1.84277655170596e-30
DMD	1636.18580325486	7949.97258072642	992.851352529619	0.124887393314619	-3.00130024260457	9.49795946118639e-33	2.49944997542508e-30
DEPP1	6033.44239956227	21121.7722346278	4496.03818733287	0.212862734120478	-2.23200469561607	1.11851254516046e-32	2.91806423743027e-30
ADAMTS5	1408.94850229708	6994.11884737423	839.855401310863	0.120080230210295	-3.05792944696891	1.40498834095283e-32	3.63411642412439e-30
MATN2	2907.23781390225	11645.1547330918	2016.90002141495	0.173196498255498	-2.52951833341682	1.45593243178678e-32	3.73397315111554e-30
CA4	161.436375987496	1394.6983108394	35.7748803713869	0.025650622857538	-5.28486233148348	1.7727035493057e-32	4.50817878257464e-30
LRP1	28423.6259442593	75621.4635898664	23614.4684564743	0.312272036740091	-1.67912470984726	2.12966084716607e-32	5.37082718481558e-30
MGLL	6587.85983266448	23062.9330195727	4909.15535104084	0.212859108027354	-2.2320292719758	3.0547381543439e-32	7.64012733594294e-30
PPARG	1036.07934662304	5781.2285701231	552.579019972446	0.0955815901879625	-3.38712341991787	3.18439088602341e-32	7.89911650686283e-30
HSPB6	1902.5511060726	14536.6310828786	615.219241889479	0.0423219959550387	-4.56244852152568	3.37147524521704e-32	8.29519962162628e-30
IGFBP6	1082.28964472237	5697.40339577216	612.039100206024	0.107424217260129	-3.21860882984481	7.50144976605983e-32	1.83077721185701e-29
LGALS12	487.650677982275	3688.32982355205	161.521964321874	0.0437927116198952	-4.51316540635873	1.3298978798676e-31	3.21973596307466e-29
KRT19	91367.5206011378	25875.2940068983	98040.7591991081	3.78897179575894	1.92180640079406	1.38509492820894e-31	3.32675617558629e-29
PLXNA4	1097.74728803042	6005.80426186373	597.647704583026	0.0995116854503619	-3.32899024149113	3.17304543436956e-31	7.56109243939574e-29
NTRK2	5925.4371771122	24531.5272744133	4029.5957154395	0.164261917750324	-2.60593004820249	3.4351118911515e-31	8.12162430952483e-29
SIK2	3787.26096154211	14669.5655054474	2678.42379881777	0.182583717140304	-2.45336998371845	5.20294687092498e-31	1.22059520275041e-28
PAMR1	731.9256606833	4262.89323574764	372.142670618133	0.0872981447195135	-3.51790519608495	5.54183275728304e-31	1.29009603641274e-28
GPRC5A	19559.2912745207	4112.62746066393	21133.207425076	5.1386145784438	2.36137944692409	6.26376952330182e-31	1.44702638995178e-28
CXCL12	8841.42290681036	26559.4820557966	7036.06611345108	0.26491729389412	-1.91638606846597	1.35739443611431e-30	3.11203241061571e-28
C14orf180	186.394891734144	1575.49489630954	44.8544945141082	0.0284700982651076	-5.13440871719547	1.45876035755146e-30	3.31928306019398e-28
ACTA2	20916.4193413733	52723.6724617237	17675.463883664	0.335247206015401	-1.57670278627595	1.70459459293226e-30	3.84971240044097e-28
CENPF	6564.66341985048	744.285377281296	7157.72267937286	9.61690622690772	3.26557285148415	3.97152941528124e-30	8.90299219960417e-28
GALNT15	1138.26220762869	5981.13075304185	644.804907690285	0.107806522598148	-3.21348362704438	5.22168019810466e-30	1.1619390282003e-27
CES1	1507.96693405442	9511.92965065362	692.41437591582	0.0727943121265872	-3.7800304617044	8.05564910402082e-30	1.77947524697067e-27
VIM	61643.3302467668	142438.374658858	53410.8324843085	0.374975020686865	-1.41513360256283	1.20136469810496e-29	2.634557960779e-27
CCDC3	1785.23160209597	8065.52483047116	1145.30992959246	0.14200066997073	-2.81603035838861	2.04095619651512e-29	4.44355808454223e-27
LMOD1	2121.17664426791	8970.77952368388	1423.24596313716	0.158653543917742	-2.65604834712411	4.07735058554861e-29	8.81377576931839e-27
S100A14	12328.1078248748	2104.29398305329	13369.8490008223	6.35360320777182	2.66757499435504	4.49055377186709e-29	9.6381297019868e-27
ADAMTS1	4261.19470690275	14938.5728687309	3173.23823053974	0.212419101772559	-2.23501458866324	4.61162307401764e-29	9.82827810485886e-27
DGAT2	3853.27680344002	21094.9982061924	2096.45577682954	0.0993816522920647	-3.33087666183567	6.04812012058273e-29	1.27995985460976e-26
ABCA9	610.028799373877	3658.41835293005	299.417420156702	0.0818434064318796	-3.61098999654748	7.84797289484918e-29	1.64932780358903e-26
CFD	3244.89142971451	16236.9362049481	1921.085244321	0.11831574750756	-3.07928598960284	1.15248559169624e-28	2.40535665251747e-26
CIDEA	609.190197975767	5005.61731368278	161.222421533122	0.0322082994823482	-4.95642369773288	1.33284194022857e-28	2.75453223960724e-26
TPX2	4475.40722896794	411.977169849873	4889.44473724597	11.8682419684268	3.56903434062765	1.3379910756444e-28	2.75453223960724e-26
EBF1	1159.1408125957	5769.02881944901	689.422737956902	0.119504124443384	-3.06486768411788	1.6717321801767e-28	3.41835344383023e-26
KLF4	2514.79593672442	10257.59673296	1725.85410626939	0.168251311803263	-2.57131034176241	1.88980416706706e-28	3.83833177905707e-26
SYNE3	1355.93963464796	6600.96072176919	821.50556535608	0.124452424424653	-3.00633375953544	2.95235829775185e-28	5.95648127765761e-26
CD34	5212.16089688952	17347.6726272903	3975.62994509936	0.229173678251521	-2.12548674205206	3.15134456372419e-28	6.31583712132352e-26
MMD	1769.6665214634	8068.65316409417	1127.84010972555	0.13978046729589	-2.83876532004067	3.46541882851259e-28	6.89960328995239e-26
PFKFB3	9211.15380824539	28623.014286741	7233.20950340319	0.2527060717974	-1.98446776639113	5.43043783294784e-28	1.07412640613399e-25
LVRN	150.916312826461	1263.38963992827	37.5624030315976	0.029731447721647	-5.07186647526819	5.68527756688951e-28	1.11723087666738e-25
CCL28	2442.28175008375	9260.47118041536	1747.55189830064	0.188710905120733	-2.40575029988215	1.08692199112824e-27	2.12216259467832e-25
EFEMP1	7668.14729267269	23105.5430430069	6095.17549845469	0.263797110810579	-1.92249933106392	3.68927003215598e-27	7.15694737071387e-25
NAT8L	1046.7840435246	5503.85747738629	592.636795529675	0.107676624615489	-3.21522300388686	4.89120208160427e-27	9.42818143920956e-25
MKI67	5903.24992853165	757.318039384412	6427.58744293529	8.48730270331335	3.0853061327141	5.94721366596562e-27	1.13911726058935e-24
KRT8	73148.2574557208	21905.0714841917	78369.6100389334	3.57769250355976	1.83902939559183	8.11836600305669e-27	1.54519566258179e-24
PDZD2	2130.53057121913	8927.72409600837	1437.94006779156	0.161064572821473	-2.63428889591063	8.98153465661426e-27	1.69880114570698e-24
SLC16A7	764.279119701372	4247.98376296778	409.311919801368	0.0963543983782579	-3.37550566571695	1.16391993841441e-26	2.18780801839971e-24
MYBL2	3322.63115622107	254.995755041548	3635.20356409599	14.2559375684653	3.83349101882794	1.19568007234794e-26	2.23363370552257e-24
COL5A1	28767.546640376	8188.36441718384	30864.4335576174	3.76930385424057	1.9142980994163	1.52247816541595e-26	2.82667219141e-24
INHBA	4469.12925483924	460.396230807076	4877.59348542142	10.5943384394589	3.4052215967163	1.77009818075195e-26	3.26637080756685e-24
EHD2	7318.62038198267	22434.6092319483	5778.3978932125	0.257566237658541	-1.95698460063855	2.07361299175997e-26	3.80325757391709e-24
LEPR	1125.9506335659	5390.14225790212	691.456807100627	0.128281736179955	-2.96261231026036	2.33629092083436e-26	4.25922723718134e-24
MMRN1	660.455336176972	3624.43295499366	358.444992690691	0.0988968473528624	-3.33793165848585	2.78687453158578e-26	5.05025053589104e-24
GJB2	2492.93950848104	139.6965402206	2732.71990109911	19.5618294968777	4.28996939782809	3.09415980323533e-26	5.57372369793517e-24
CCN1	13565.8685083758	34666.1742838867	11415.8824374716	0.329308978371398	-1.60248624837982	3.51027689493259e-26	6.28588814623344e-24
ECM2	1976.30305035386	8209.26387155814	1341.20424711123	0.163376920037614	-2.61372390393189	8.86948486716846e-26	1.57892482667717e-23
CAT	6353.28954279606	20220.8778779982	4940.27107401532	0.244315360778213	-2.03318352222825	9.08814584705686e-26	1.604454489386e-23
CRYAB	7369.19990013241	33486.9731082033	4707.9660205003	0.140590969667157	-2.83042416359786	9.11892978800486e-26	1.604454489386e-23
SLC7A10	178.394647509413	1405.92374473879	53.317291344471	0.0379233166407448	-4.72077104695434	1.75449364190419e-25	3.06914688352291e-23
JCHAIN	13569.2695591103	41004.6205922266	10773.7829344556	0.262745582786785	-1.92826158472529	1.81981378563455e-25	3.16511635601486e-23
CDO1	521.627396111693	3155.16839069528	253.286429125267	0.0802766755245835	-3.63887531776163	2.02237918685148e-25	3.49732921895351e-23
HEPACAM	65.0382117882713	559.741024496266	14.6311623419201	0.0261391638304291	-5.2576431984879	2.7408555114163e-25	4.71286990579498e-23
ALDH1A1	2030.13358143549	8163.45943234735	1405.18694378622	0.172131307251707	-2.53841857618989	4.15427628407296e-25	7.10287362626554e-23
CLMP	2623.45062484197	10028.1756160853	1868.95655449887	0.186370544957454	-2.42375422846641	4.60908918070484e-25	7.83622841998149e-23
PDE2A	855.341474557448	4362.39531675505	497.995140771759	0.114156353244527	-3.13091694150686	8.30530757934094e-25	1.404153761305e-22
PCK1	646.147920103482	5270.54961689647	174.950993378858	0.0331940700867317	-4.91293065364148	9.68132082811697e-25	1.62769895678502e-22
HSD17B13	68.1363682093059	570.64350558337	16.9341080440496	0.0296754591585823	-5.07458583739078	1.10977191543919e-24	1.85552637994122e-22
NKAIN1	2648.00493624946	183.415522551473	2899.13081879938	15.8063547646889	3.98243278900577	1.3057625174521e-24	2.17122478382708e-22
PNPLA2	9180.40851571787	26734.8582465856	7391.72247461052	0.276482575910218	-1.85473953102774	2.11196511061736e-24	3.4925901717275e-22
MTARC1	1587.60465675259	6952.04240084155	1041.00279464073	0.149740570413482	-2.7394629395931	2.50654785428172e-24	4.12259009315912e-22
SPX	286.997802737525	2449.53470805113	66.6491370022346	0.0272088967685055	-5.19977772855182	3.55456361344846e-24	5.81468965588058e-22
COL5A2	30394.0972462508	9672.53016599552	32505.4922688557	3.36059869661933	1.74871827458172	5.65510565373725e-24	9.2011001289812e-22
UBE2C	2260.62717060686	136.109261274969	2477.10194405546	18.199363664543	4.18581610278071	6.66227653640985e-24	1.07818435733354e-21
FP325317.1	34.7784098362527	302.271741742936	7.52255185117137	0.0248867188437643	-5.32848015712033	8.14672508659758e-24	1.31140607072182e-21
GATA3	32549.7464283067	9844.2034145187	34863.2958967991	3.5415050287747	1.82436259084995	9.25197843590473e-24	1.48144245188246e-21
ALDH1L1	537.277620673102	4244.67553389906	159.517508685245	0.0375806130318555	-4.73386758893468	1.17479035707063e-23	1.87119371452781e-21
TMEM37	986.67858726243	4804.42874070084	597.674288490077	0.124400697928323	-3.00693351540835	1.41442858347846e-23	2.24109173936171e-21
CST1	718.519722362786	6.47000340859221	791.073030065062	122.267791855335	6.93390060467664	2.16137368486172e-23	3.4067526992172e-21
PPP1R12B	3772.31044621039	12318.2240235881	2901.53656501681	0.235548286787177	-2.08590525599395	3.07493865257096e-23	4.82159940117901e-21
PECAM1	11729.24502044	30714.1788645299	9794.80180638937	0.318901633333289	-1.64881660816015	3.16743719845449e-23	4.94103875963033e-21
BMPR1B	10785.2039070727	627.392431790404	11820.2198644279	18.8402334256667	4.23574493457084	3.84062143400383e-23	5.96044751062861e-21
TP63	1294.10199754154	5248.93789612616	891.129538984222	0.169773305880014	-2.55831845874094	7.37147877808574e-23	1.1381788890878e-20
CPED1	1117.22142362416	5220.89054700629	699.083812314706	0.133901258036441	-2.90075857967392	8.09950440732074e-23	1.24424011105963e-20
ATF3	3342.47884452547	10761.0150352169	2586.57750138017	0.240365568946353	-2.05669784221559	1.0351935312416e-22	1.58222534525073e-20
CHL1	846.395336987379	4041.17102138599	520.868148225393	0.128890399705666	-2.95578328512751	1.19541020418755e-22	1.81792457333305e-20
SAA1	5788.18956847962	31614.254118963	3156.67893348897	0.0998498627109952	-3.32409574574396	1.97067504987883e-22	2.98192695172415e-20
SDC1	22686.5457024279	6423.87056897575	24343.6081822116	3.78955458719541	1.9220282883417	2.271918346725e-22	3.42064999636511e-20
PLPP3	4569.01701595431	14051.6355397152	3602.79889766307	0.256397120995646	-1.96354803241832	2.36347436331481e-22	3.54088240876218e-20
CRIM1	8704.14522163544	23205.8922941785	7226.51003750797	0.311408410669942	-1.68312018493428	2.58786636846114e-22	3.85796058663741e-20
SH3D19	4459.95512146721	14063.7497352679	3481.38993539013	0.247543507309419	-2.01424598479288	3.04200481873669e-22	4.51275450144257e-20
SYNPO	5950.10557431359	18266.9058104032	4695.10248443251	0.257027792947757	-1.96000372542949	4.32979386108184e-22	6.39183178623999e-20
IL33	1100.66659476296	4753.3259148501	728.483994970492	0.153257741636146	-2.70596814307257	4.69289018566736e-22	6.89422017907045e-20
RRM2	3147.63474251555	323.694966238504	3435.37612639229	10.6130044786086	3.40776122736897	6.72546472381015e-22	9.83249946553945e-20
AC087482.1	13.6487876729786	119.857394603684	2.82681059167138	0.0235847825744787	-5.40599988889311	8.24247951715612e-22	1.19924114244084e-19
KRT18	46543.4476839659	15611.3047945145	49695.2350117459	3.18328516839974	1.67051640378748	8.91916856520504e-22	1.29148707315215e-19
SOCS3	4953.00031596306	14885.9036093879	3940.90106244006	0.264740466272716	-1.91734936348836	1.12608404523756e-21	1.61694402788758e-19
CRABP2	31005.6971922363	7558.77313677786	33394.7886424318	4.41801705622657	2.14339898838219	1.12736737892568e-21	1.61694402788758e-19
COX6C	33694.9829786056	5340.48968819625	36584.1243147789	6.85033142103776	2.77617378776969	1.31224032409598e-21	1.87322306264701e-19
TACC1	6557.09607853238	18626.3854673124	5327.31275938708	0.286008939777179	-1.80586785288148	1.64875059403048e-21	2.34254174775325e-19
ACKR1	1922.44083102382	7060.17597283192	1398.93851269712	0.198144992147552	-2.33537158932857	1.69988913876395e-21	2.40391331805671e-19
BIRC5	2738.87028785222	253.142057819993	2992.15008045243	11.8200432840762	3.56316341344915	1.81664475906244e-21	2.55707536481426e-19
AL845331.1	21.0290650724772	181.949775862086	4.63227488381551	0.0254590854089685	-5.29567559691588	2.11642607694278e-21	2.96525010956107e-19
NFIB	8141.85549764611	20770.8894821035	6855.03778777804	0.330031017385386	-1.59932647488536	2.27665874584038e-21	3.17504717167592e-19
MRAS	2876.59233417988	10010.7331978446	2149.66905411305	0.214736424558383	-2.21936116651019	2.70776128581626e-21	3.75894402718612e-19
SLC44A4	7264.3068828861	1339.94703290132	7867.96122287553	5.87184495333329	2.55381387417391	2.75545874163308e-21	3.8076916848421e-19
SULF1	16694.503224119	4846.71400660538	17901.7170938927	3.69357817884348	1.8850191142794	4.05557066063817e-21	5.57880613194967e-19
PER1	2996.47115843556	9669.84040651098	2316.49755606178	0.239559026693141	-2.06154691898719	4.65350704863614e-21	6.37235673361427e-19
SLC9A3R1	20687.2493374389	6088.66131746167	22174.7519941183	3.64197494948903	1.86472099909338	5.93280447937869e-21	8.08758837655123e-19
TK1	3883.50437369005	499.796205640856	4228.28257295927	8.46001335191734	3.08065994026363	6.14451805182132e-21	8.3386345202811e-19
AC002546.1	29.5773019972681	245.692726947184	7.55652380128928	0.0307559930453851	-5.02298863153688	6.5664648305925e-21	8.87146987358128e-19
GPIHBP1	406.916965446506	2372.28816248009	206.658223097729	0.0871134571112473	-3.52096058911331	7.29577862285733e-21	9.81298437615695e-19
SRPX	1382.24074461159	5482.61850031355	964.438502596873	0.175908373442675	-2.50710393648511	1.01696508028392e-20	1.36178824002797e-18
FOXM1	2641.16568736199	261.097708247244	2883.67937684798	11.0444453771969	3.46524906707462	1.29233598917518e-20	1.72290590486381e-18
DEFB132	119.476819756478	972.85884692562	32.5226546797307	0.0334299829646482	-4.90271356999212	1.4785711074105e-20	1.96254374664754e-18
EGR3	2326.37172386363	7688.02810270015	1780.05326506424	0.231535738590635	-2.11069319769549	1.64673365715971e-20	2.17620526928491e-18
IQGAP3	2253.42377849601	189.596149093482	2463.71460096894	12.9945392496035	3.69983357563118	1.86858413733386e-20	2.45865051078846e-18
FAM13A	1614.43458612541	6241.18871330896	1142.99796180464	0.183137862722731	-2.44899800383245	2.04300334427461e-20	2.67651126440617e-18
RGS2	2572.32322269883	8006.81179146571	2018.58363002917	0.252108290116265	-1.98788453554462	2.1647175523918e-20	2.82374341758763e-18
ANGPTL2	5211.28725312195	15152.6027353584	4198.33085141526	0.277069947964684	-1.8516778556433	2.41342136956348e-20	3.13465111189269e-18
CA12	25518.509348788	8191.314905526	27284.0395310139	3.33084978977034	1.73589029473885	3.00201080391637e-20	3.88247234867184e-18
CSRP1	20482.8851287994	44217.8470492138	18064.4444642306	0.408532881397983	-1.2914758943115	3.30865865481235e-20	4.26084837747175e-18
HLF	773.977999244138	3549.54632800049	491.165356187809	0.138374121873904	-2.85335393323507	3.5088117835013e-20	4.49945639847881e-18
THRSP	1358.15403421311	6102.86820971998	874.698036167773	0.143325729166927	-2.80263047614853	3.54895465807735e-20	4.53173058301244e-18
AQP7P1	24.2100187286297	201.113543704759	6.18468209896097	0.0307521909515964	-5.02316699030166	4.95293487098216e-20	6.29792722691316e-18
ABCD2	217.01990664319	1496.11327606678	86.6884812645924	0.0579424584029446	-4.1092352926967	6.03977020973126e-20	7.64776426180323e-18
NR4A1	5081.17449262859	15022.2233533464	4068.24525794769	0.270815122519227	-1.8846197925537	6.43302724800661e-20	8.11177931693434e-18
HAS3	615.128816520621	2869.54923249813	385.417809301993	0.134313015067688	-2.89632898473231	6.50756973798246e-20	8.17172543487813e-18
